"","X","Y","bio1","bio12","bio15","bio7"
"316",42.0208333333332,12.9375,279.165000915527,157,47.1445770263672,181.840019226074
"317",53.7708333333332,43.6875,125.286664962769,114,35.9802513122559,438.680000305176
"318",21.6041666666666,8.89583333333337,265.184993743896,983,98.7545928955078,228.319988250732
"319",42.3124999999999,39.6875,43.3716678619385,567,41.206298828125,390.960006713867
"320",9.35416666666658,19.1041666666667,259.763336181641,39,109.504302978516,323.919982910156
"321",129.979166666666,51.5208333333334,-27.2283363342285,608,90.2114944458008,631.119995117188
"322",104.979166666666,21.4375,228.688335418701,1735,81.4883651733398,200.960006713867
"323",115.520833333333,66.4791666666667,-133.558330535889,286,61.5709686279297,669.960021972656
"324",75.8124999999998,31.3541666666667,233.549995422363,753,119.500785827637,339.55997467041
"325",139.0625,-30.8125,181.073341369629,247,23.0781059265137,305.559997558594
"326",85.1041666666665,50.7291666666667,-15.5983328819275,594,56.6570739746094,399.160003662109
"327",116.6875,3.3541666666667,265.886669158936,3217,10.7900896072388,86.0400009155273
